0,0.7,0.7366666666666667,0,1,7,14,451,231,-0.00034434589636084533,-4.042006945892779e-05,0.01629208026185825,0.014829569134573483,-0.0775458798128823,-0.16801348068325336,-0.08038786362214578,-0.25563909774436094,-0.028030303030303017
1,0.7,0.74,0,1,10,13,469,250,8.331750302970035e-05,-0.00035481481184542396,0.016129353470139052,0.014804338702140896,-0.07824838478104801,-0.20688239209221054,-0.06589510999895742,-0.34786967418546366,-0.062410390486632356
2,0.7,0.73,0,1,15,16,466,259,-0.00014336353742315484,0.00036643786338992764,0.01637374320443633,0.014661952392223579,-0.07594423731561029,-0.1518111042385444,-0.08758210822646229,-0.21604010025062653,-0.009791228354102594
3,0.7,0.7366666666666667,0,2,6,10,438,238,0.00019611026344103956,-0.0001302832249846236,0.016126247795669877,0.014679334745877563,-0.07413695529145448,-0.12662975863180004,-0.06579084558440207,-0.187468671679198,-0.004329004329004321
4,0.7,0.7366666666666667,0,3,9,13,468,258,-0.0007656118603692672,0.00014309503282635251,0.01654567118391492,0.01505854239698885,-0.0723387096774194,-0.15885044171266452,-0.07308935460327393,-0.2446115288220551,-0.023304741867616108
5,0.7,0.7533333333333333,0,3,9,10,442,236,-6.031745743774953e-05,-0.0003907093547326724,0.01663149174985469,0.015028344447908444,-0.07304319845547425,-0.17500068595009577,-0.06579084558440207,-0.28421052631578947,-0.04175211221392833
6,0.7,0.73,0,4,7,14,437,216,-0.00010190282121768628,0.00040836762835139747,0.016509036925451123,0.015132230958674053,-0.0737441823142353,-0.20876989157284828,-0.10926910645396726,-0.3082706766917293,-0.03579121789560896
7,0.7,0.7366666666666667,0,4,9,14,433,209,0.000203712259479026,-3.0462524403067442e-05,0.016436442360820255,0.01498703653714845,-0.07146957520091846,-0.11578625951804755,-0.0441038473568971,-0.187468671679198,-0.008751727314601554
8,0.7,0.7266666666666667,0,5,5,10,424,213,-0.00025901467463147016,-0.0004289688707923036,0.016359015828306737,0.01460961443317768,-0.06922394397439557,-0.1282074438520449,-0.051402356375768954,-0.20501253132832087,-0.011742748269694375
9,0.7,0.7366666666666667,0,5,2,7,369,191,8.446251026358482e-05,0.00016903238198601433,0.015940588493154478,0.014773745771775855,-0.0670067384596007,-0.17106458670918775,-0.051402356375768954,-0.29072681704260656,-0.04280627933322542
10,0.7,0.7166666666666667,0,5,12,13,435,233,8.803745700980872e-05,-2.5512634168845823e-05,0.016061426330664402,0.014352389856273622,-0.06770424349027859,-0.15131722016959823,-0.05150662079032431,-0.25112781954887214,-0.02634538152610441
11,0.7,0.7466666666666667,0,6,5,10,427,230,-3.474177938533481e-05,-3.993558707782725e-05,0.016148786908275602,0.014516091171972556,-0.07180423552912907,-0.12184606025542435,-0.08028359920759054,-0.16340852130325817,0.002424242424242412
12,0.7,0.7333333333333333,0,6,6,13,416,216,6.0648146807804214e-05,-7.475996093440398e-06,0.016064397147155147,0.014607124348870175,-0.06960297766749379,-0.13387613544339427,-0.08028359920759054,-0.187468671679198,-0.0012531328320802004
13,0.7,0.73,0,7,8,13,434,240,1.826250098569384e-05,-1.2962957969372616e-05,0.016381253854150738,0.014882283492102253,-0.06782178217821777,-0.09637786991720781,-0.051402356375768954,-0.14135338345864668,0.007226107226107226
14,0.7,0.7133333333333334,0,8,4,10,417,237,5.974775764929909e-05,-0.00037412096016753806,0.01607315221137084,0.014556159473185393,-0.06604938271604932,-0.13871196602704766,-0.06589510999895742,-0.2115288220551379,-0.007684623069238478
15,0.7,0.7366666666666667,0,9,8,12,399,233,-0.0003611714478433214,0.0002673183918385836,0.016511945296699974,0.014945166156999845,-0.07008664979679469,-0.15732488869969732,-0.08758210822646229,-0.22706766917293236,-0.015761676844363776
16,0.7,0.74,0,10,9,15,404,235,7.238724104096733e-05,0.00014121354670440088,0.016176621581450563,0.014578484671605038,-0.06832298136645965,-0.16397311702779002,-0.06579084558440207,-0.262155388471178,-0.02927021696252463
17,0.7,0.7333333333333333,0,11,2,11,391,195,7.246374585662547e-06,-0.00014852800550421602,0.016292116271472017,0.014791166520559593,-0.06613756613756616,-0.1106635842029221,-0.051402356375768954,-0.16992481203007526,-0.0025974025974025983
18,0.7,0.7366666666666667,0,12,4,8,404,218,5.431481230255628e-06,-0.00022504248008851593,0.01630600334415981,0.014782650407659427,-0.06683956683956682,-0.180382532809973,-0.08758210822646229,-0.2731829573934837,-0.031187624750498993
19,0.7,0.72,0,13,3,10,367,209,2.2555254956659504e-05,0.0002548289943721263,0.016274670769329525,0.014735274714488369,-0.06508714596949894,-0.15186323644582203,-0.08768637264101753,-0.21604010025062653,-0.00954753009547532
20,0.7,0.75,0,13,5,9,401,219,7.870370689726388e-05,-2.8800949323786284e-05,0.016339532578176788,0.014896072206048069,-0.06578828216970023,-0.14834591953766177,-0.058596600980085456,-0.23809523809523808,-0.0276003276003276
21,0.7,0.76,0,14,6,8,407,202,-7.971173605664253e-05,-3.414007879376696e-05,0.0164409926850071,0.014746684192793435,-0.06976465117674413,-0.15898237931394016,-0.05129809196121371,-0.2666666666666666,-0.0397264734614132
22,0.7,0.7433333333333333,0,15,8,11,434,246,-2.563509871099419e-05,-0.000253206864235975,0.016491547206357426,0.014948923125826062,-0.07369252787882397,-0.1782588313135043,-0.06579084558440207,-0.29072681704260656,-0.039900847593155264
23,0.7,0.7533333333333333,0,15,5,10,416,229,6.461401084032735e-05,0.00020173055301440872,0.016303347173994797,0.014725738410863463,-0.07439024390243898,-0.15499414786575447,-0.03680533833802524,-0.2731829573934837,-0.0407268170426065
24,0.7,0.7233333333333334,0,15,6,12,408,226,9.805259704539521e-05,-6.401180576569944e-05,0.01607938075039245,0.014642431017779081,-0.07508456471426028,-0.0908640854560549,-0.051402356375768954,-0.13032581453634084,0.012200701540338588
25,0.7,0.7433333333333333,0,15,8,12,414,234,0.00010104923176643296,-0.00011383349010139381,0.016270329692047874,0.014790913143847298,-0.07577551503670377,-0.13061799007998573,-0.08028359920759054,-0.18095238095238092,-0.002248995983935742
26,0.7,0.7433333333333333,0,16,8,10,407,238,4.692574256276529e-05,-0.00018664798996828884,0.016105049073862166,0.014574080041417367,-0.07646311935274319,-0.18894742329706027,-0.058596600980085456,-0.3192982456140351,-0.05226679712981083
27,0.7,0.72,0,17,5,14,422,251,-0.000164643264708331,5.326846489216788e-06,0.016054251513753802,0.014388877661554667,-0.07473194297160357,-0.13338225137444798,-0.04420811177145234,-0.22255639097744362,-0.017730772221790175
28,0.7,0.7366666666666667,0,18,7,14,439,232,0.0001722137617637279,-0.00016296297128637457,0.01636430455639271,0.014648281327145471,-0.07541874816338523,-0.17427059986531865,-0.05129809196121371,-0.2972431077694236,-0.04093567251461988
29,0.7,0.74,0,18,6,8,414,239,-0.00011281087255383867,-4.301874278270388e-05,0.015865364803686877,0.014109510824744672,-0.07323840817816718,-0.11785782880723866,-0.06579084558440207,-0.16992481203007526,0.0002332996344972249
30,0.7,0.73,0,19,8,14,433,248,0.0001570644681643756,6.98327323958552e-05,0.016190272061978872,0.014840709520910452,-0.07710843373493981,-0.15349156438170813,-0.1019705974350954,-0.20501253132832087,-0.0011764705882353066
31,0.7,0.7333333333333333,0,19,6,13,385,224,-0.00014242423826579234,6.375661317570157e-05,0.01633493505582484,0.014993752392418208,-0.07494408772815808,-0.1428842672837866,-0.05870086539464081,-0.22706766917293236,-0.02158866183256425
32,0.7,0.7433333333333333,0,20,15,17,424,241,-0.00012530426471118235,-0.0001848470898958436,0.016110710853719793,0.014774050000989657,-0.07875788869764777,-0.18284521124519149,-0.11656761547283911,-0.24912280701754386,-0.022711205372923288
33,0.7,0.72,0,20,16,19,413,227,0.0001795756901312812,0.00018841572873368157,0.01616379156075915,0.014699970296489348,-0.07944139194139199,-0.18881548569578468,-0.08038786362214578,-0.2972431077694236,-0.03525978763070442
34,0.7,0.7266666666666667,0,21,7,17,448,256,-0.00014024471270772843,-9.57754600053043e-05,0.016484018293475917,0.014861889927388997,-0.07729289940828399,-0.17906401913447992,-0.13106036909602747,-0.22706766917293236,-0.006368330464716021
35,0.7,0.72,0,21,11,18,417,238,0.00012783551211291823,0.0002480547814483299,0.016129373103798153,0.014495778008138508,-0.07557504292424044,-0.23356012803356532,-0.12376186007715573,-0.3433583959899749,-0.04152823920265783
36,0.7,0.7533333333333333,0,22,19,15,438,236,-6.509386414810717e-05,-0.0004252354085631596,0.016272087948825845,0.014651579928134206,-0.07386540584921142,-0.12583429170361002,-0.0947763528307789,-0.15689223057644114,0.004454155811412702
