0,0.7,0.7366666666666667,0,1,364,166,451,231,-0.00034434589636084533,-4.042006945892779e-05,0.01629208026185825,0.014829569134573483,-0.0775458798128823,-0.16801348068325336,-0.08038786362214578,-0.25563909774436094,-0.028030303030303017
1,0.7,0.75,1,1,384,184,457,249,3.2514788535142083e-05,-0.0001818979598866669,0.01624053060121936,0.014933706169666723,-0.07524173234744458,-0.17292911666090466,-0.0441038473568971,-0.3017543859649122,-0.050331768894643136
2,0.7,0.7166666666666667,1,1,387,176,453,244,-4.657489385250591e-05,0.00022082574081919417,0.016441193203228475,0.014835092955336466,-0.07594423731561029,-0.1514721272997947,-0.08038786362214578,-0.22255639097744362,-0.010000000000000009
3,0.7,0.7333333333333333,1,1,345,183,437,237,-0.00010960251483417495,-0.0001366307219553691,0.01613122255048248,0.01464666595503284,-0.07366963020229345,-0.14456472742695023,-0.07308935460327393,-0.21604010025062653,-0.01285429141716568
4,0.7,0.7233333333333334,1,2,338,166,429,225,-0.0003202838363364018,-9.711934049503722e-05,0.01651482672723385,0.01527963068712819,-0.07186234817813764,-0.11071571641019978,-0.05150662079032431,-0.16992481203007526,-0.00242169841782372
5,0.7,0.75,2,2,371,182,440,249,-0.000368893946774616,3.080470114446171e-05,0.01651907973293283,0.0151347213878588,-0.07598614370320711,-0.11307413043086292,-0.08028359920759054,-0.1458646616541353,0.007154471544715435
6,0.7,0.72,2,2,368,167,443,232,0.00011252403442236987,4.591315071800224e-05,0.016639026158142278,0.015195671729781642,-0.07372862536087055,-0.16102627541641093,-0.0949848816598895,-0.22706766917293236,-0.013911691004925258
7,0.7,0.73,2,3,370,182,447,242,-0.00024348114719296456,-0.0002970921307281735,0.016483926988020366,0.015027119099075175,-0.07778881165177098,-0.17013718217972204,-0.102179126264206,-0.23809523809523808,-0.018843120070113933
8,0.7,0.7366666666666667,2,4,385,194,461,252,9.726248102559589e-05,0.0001433274538534456,0.01665027917807624,0.015076579263146322,-0.08179824561403515,-0.08936769512144457,-0.015326868939630978,-0.16340852130325817,-0.010470779220779242
9,0.7,0.73,3,4,360,177,438,236,-0.00019085067064639161,-0.00013716258483648298,0.016491346224544387,0.014914126951725601,-0.07954669281900406,-0.17181764232288574,-0.11656761547283911,-0.22706766917293236,-0.009587646360088242
10,0.7,0.72,3,5,380,187,461,238,1.0950085479934192e-05,3.0189848454950287e-06,0.01643308491030197,0.01474493394836419,-0.08024844720496893,-0.16423228857254177,-0.09488061724533414,-0.2335839598997494,-0.012632269707161026
11,0.7,0.7166666666666667,4,5,421,187,489,263,0.00011712203824345775,-8.762146188934542e-05,0.016554580144966514,0.014791587642124907,-0.0809467015690587,-0.1499465742868275,-0.09488061724533414,-0.20501253132832087,-0.0022657387926848793
12,0.7,0.7266666666666667,5,5,423,205,480,265,7.431376775839109e-05,-0.0003013277458987919,0.01652328528313496,0.01490193031320302,-0.08164148203083965,-0.19295862427416685,-0.12376186007715573,-0.262155388471178,-0.017251437619801635
